index_x,conversation_num,gini_coefficient_num_words,gini_coefficient_num_chars,average_num_words,stdev_num_words,min_num_words,max_num_words,average_num_chars,stdev_num_chars,min_num_chars,max_num_chars,average_num_messages,stdev_num_messages,min_num_messages,max_num_messages,average_positive_sentiment,stdev_positive_sentiment,min_positive_sentiment,max_positive_sentiment,average_negative_sentiment,stdev_negative_sentiment,min_negative_sentiment,max_negative_sentiment,average_neutral_sentiment,stdev_neutral_sentiment,min_neutral_sentiment,max_neutral_sentiment,index_y,batch_num,round_num,speaker_hash,timestamp,majority_pct,num_votes
10959,265,0.17552395209580837,0.17966261222125687,83.5,26.272609310839304,34,124,431.625,143.12838423946525,175,703,4.75,0.9682458365518543,3,6,0.26793814,0.14734572,0.07740928,0.4623633,1.9668543,0.7266936,1.1908598,3.39178,2.5152073,0.7137281,1.6176496,3.83013,10959,132,2,5ee168c0896280243c138219,2020-07-22T22:58:52.331Z,0.625,8
10997,266,0.24812734082397003,0.23360575987546214,59.333333333333336,26.718699236469,20,106,285.5,121.27757418418295,97,492,5.5,2.217355782608345,3,9,0.90728426,0.3922016,0.4481638,1.5543184,2.0854452,1.020867,0.5921222,3.7032428,2.5072703,1.3840808,1.1795148,5.0971694,10997,133,2,5f197d8246a7f03dda9a0ba5,2020-07-23T13:17:47.025Z,0.8,5
11030,267,0.11540983606557377,0.12008281573498965,61.0,12.47397290361014,44,79,289.8,61.991612335863636,199,372,5.6,1.0198039027185568,4,7,0.8548459,0.38687575,0.1064,1.2003313,1.6509132,0.5821199,0.9469626,2.4969008,3.094241,0.8675443,1.72657,4.134969,11030,133,3,5f19811046a7f03dda9a0c13,2020-07-23T13:32:42.496Z,0.8,5
11058,268,0.2129466900995899,0.21475371475371474,94.83333333333333,37.18161134515585,52,161,474.8333333333333,185.4430880051583,260,804,5.666666666666667,2.6874192494328497,3,11,1.0334116,0.9576864,0.15042092,2.8976486,2.076873,0.93146765,1.2023293,3.3859658,2.556382,1.2175233,1.2201434,4.7163854,11058,134,2,5f13239c2ce49169326082fd,2020-07-23T13:00:14.387Z,0.5,6
11092,269,0.16361323155216284,0.16801113992125227,109.16666666666667,36.1589853594127,81,183,578.5,191.07132176231994,388,967,6.333333333333333,2.4267032964268394,4,11,0.597511,0.39818347,0.05318229,1.1074156,2.5520124,0.784104,1.0817083,3.5276165,3.18381,1.6842501,1.1167936,6.3869386,11092,134,3,5ea8745c7d50722703c528b9,2020-07-23T13:15:28.002Z,0.5,6
11130,270,0.14015151515151514,0.1294651119748288,58.666666666666664,14.95177432800387,43,85,300.1666666666667,73.14920064878054,220,444,5.833333333333333,1.462494064565354,3,7,0.91298336,0.44469535,0.17667723,1.4666439,2.1662512,0.6092977,1.3089708,3.083737,2.754099,1.0442029,1.4362329,4.2161903,11130,135,0,5ebca97c78f5b8169eccbc45,2020-07-23T13:01:06.461Z,0.6666666666666666,3
11165,271,0.1658270361041142,0.16392118863049096,66.16666666666667,20.301204124112658,39,104,344.0,104.72821969268837,221,518,6.833333333333333,1.674979270186815,4,9,0.7942474,0.46280074,0.24876122,1.3783464,2.5537255,0.46471733,2.0417194,3.1838984,3.4853604,1.2858582,1.4378988,4.98296,11165,135,2,5e7e4efc31f4e454e196c986,2020-07-23T13:30:40.448Z,0.6666666666666666,3
11206,272,0.3783684016242156,0.39210756865882,66.88888888888889,45.066480385326166,1,146,324.1111111111111,225.3370041340276,2,691,6.888888888888889,5.086899174337598,1,19,2.1544995,2.5739815,0.41718394,8.8373995,1.7834761,1.3478297,0.11042389,4.9076657,2.9509132,2.0500371,0.47239217,8.1735,11206,136,0,5f18b78046a7f03dda99c868,2020-07-23T16:23:25.497Z,1.0,5
11268,273,0.31200787401574803,0.3158194233687405,79.375,44.72677469927828,5,160,411.875,235.57293854558083,21,820,7.125,2.666341125962693,1,10,1.8609171,1.1093198,0.044980653,3.2948744,1.8842351,1.0145057,0.3727972,3.5146403,3.379848,1.4119221,0.35232723,4.846197,11268,136,3,5f18b78046a7f03dda99c868,2020-07-23T17:08:15.421Z,0.6,5
11325,274,0.30609243697478994,0.32150546538588937,74.375,40.914354143747644,23,127,377.375,216.6350257345289,105,683,7.375,3.3888604279314896,2,12,0.90917176,0.6749112,0.20799652,2.1426551,2.9520223,2.0987475,0.6211604,7.4642773,3.513806,1.8605508,1.1708431,6.838542,11325,137,0,5f19af0046a7f03dda9a2ca5,2020-07-23T16:10:05.310Z,0.7142857142857143,7
11384,275,0.29080578512396693,0.29969753858990406,60.5,35.92352989337211,16,146,299.625,182.26350258622816,81,734,12.625,11.26873440098754,5,41,2.659703,3.1959603,0.42091238,10.680378,4.2453604,3.0113242,0.45807895,10.03504,5.7199364,5.6780376,1.4507277,20.284584,11384,137,1,5f19ad2a46a7f03dda9a29f5,2020-07-23T16:24:12.339Z,1.0,7
11485,276,0.29034391534391535,0.2860760544669545,70.875,36.44323496892119,15,129,376.375,191.46274931432484,74,661,5.25,2.48746859276655,2,10,1.2454677,0.8777483,0.4152619,2.6685646,1.3354982,0.8339997,0.07874997,2.3143704,2.669034,1.1785581,1.2168727,5.2120366,11485,138,1,5d482ea821c9be351f7632a5,2020-07-23T15:56:49.407Z,1.0,7
11527,277,0.2568525519848771,0.25748024087316523,66.125,30.283813745960067,14,119,332.125,151.30303822131265,76,583,6.75,3.152380053229623,2,13,1.0065634,0.39865065,0.51118016,1.8410296,2.4077885,1.4661506,0.42909262,5.4953227,3.335648,1.4174824,0.89384997,5.663647,11527,138,3,5d482ea821c9be351f7632a5,2020-07-23T16:26:41.055Z,1.0,7
11581,278,0.1446160267111853,0.16459131545338443,74.875,19.554011736725535,40,107,391.5,115.5919547373432,193,577,5.75,3.112474899497183,3,13,0.62563246,0.7404055,0.059826825,2.463248,2.3292408,1.1511914,0.9269895,3.8090684,2.7951267,1.7084482,1.2654527,6.7276835,11581,139,0,5f19a83446a7f03dda9a25ee,2020-07-23T15:36:13.274Z,0.625,8
11627,279,0.24190800681431004,0.23788703488890872,83.85714285714286,36.40026911764163,27,143,457.42857142857144,193.25250480199446,148,771,7.428571428571429,3.958973274443148,1,15,1.0367923,0.7360269,0.017255481,2.0680273,2.510259,1.211773,0.6847601,4.0640054,3.88152,2.5931463,0.29798448,9.206926,11627,139,2,5f19a80246a7f03dda9a25e9,2020-07-23T16:05:43.288Z,0.6666666666666666,6
11679,280,0.24619883040935672,0.2622495776007724,47.5,21.761969886325396,20,85,230.16666666666666,112.50691336782623,87,418,8.166666666666666,3.5316033500695148,5,15,2.6521728,2.5072756,0.6159148,8.132532,1.6880125,0.97514796,0.17771934,3.168515,3.8264816,1.5600798,2.380393,6.0434227,11679,140,0,5f19843046a7f03dda9a0d50,2020-07-23T15:30:40.443Z,0.5,2
11728,281,0.2617283950617284,0.2541191381495564,45.0,21.06339637063944,17,77,219.16666666666666,100.1505810711495,89,357,6.333333333333333,3.39934634239519,2,13,1.5593163,1.2980477,0.35380167,4.1874757,1.4299589,0.46605042,0.7428083,2.1570115,3.344058,2.025179,0.611648,7.1915417,11728,140,1,5f19a71c46a7f03dda9a257d,2020-07-23T15:44:59.050Z,1.0,4
11766,282,0.18189249948906602,0.16926054974835464,99.85714285714286,39.21890422971544,67,192,527.1428571428571,186.34256363055692,355,956,5.285714285714286,2.1189138534559038,3,10,1.0919056,0.5077397,0.18688425,1.7504976,1.3017066,0.39540488,0.6767065,2.047213,2.892102,1.5547471,1.524131,6.3534966,11766,141,0,5ebca97278f5b8169eccbc44,2020-07-23T15:26:06.334Z,0.6666666666666666,6
11803,283,0.33730158730158727,0.33579888808315206,82.28571428571429,50.81539217237876,28,179,422.14285714285717,261.0798611106399,133,944,5.428571428571429,2.258769757263128,3,10,1.2627404,0.38413742,0.72959566,1.96415,1.1944927,0.6403904,0.29420564,2.0495083,2.9713383,1.505673,1.3484013,5.9863415,11803,141,2,5f18c9a046a7f03dda99e50c,2020-07-23T15:55:32.310Z,1.0,6
11841,284,0.19424266881894,0.2070204081632653,75.85714285714286,27.80251053118647,21,101,375.0,144.11404214321774,104,517,5.571428571428571,1.9166296949998198,2,8,0.5838214,0.2852369,0.20618592,0.9791448,2.1509287,0.8853048,0.93888646,3.7839074,2.836678,1.2311519,0.58618164,4.5171657,11841,142,0,5f18c59a46a7f03dda99d805,2020-07-24T00:21:26.518Z,1.0,3
11880,285,0.07353504404442743,0.08161061400802222,106.57142857142857,14.008743625292873,85,130,529.1428571428571,80.81801173258448,418,676,8.714285714285714,2.602981022612657,6,13,1.4127238,0.8452827,0.3081962,2.4963188,3.4807944,0.881194,1.691372,4.653255,3.820768,1.7092232,1.605439,6.629153,11880,142,1,5f18c59a46a7f03dda99d805,2020-07-24T00:35:40.084Z,0.5,4
11941,286,0.30314769975786926,0.3073735756662586,84.28571428571429,45.58732369456067,9,162,433.42857142857144,238.4406827361335,42,837,6.142857142857143,2.8499910490371434,2,11,1.520991,0.8719966,0.38303524,3.1478972,2.105036,1.0837498,0.07189485,3.7415695,2.51683,1.1147597,0.86322033,4.1105337,11941,143,0,5ee147e6896280243c135b3d,2020-07-24T00:06:11.594Z,0.75,4
11984,287,0.25457875457875456,0.2573996148634191,111.42857142857143,50.81860498129497,30,193,572.2857142857143,263.98794035535263,144,981,9.428571428571429,2.7701027756664733,5,12,1.6353194,0.7597845,0.4928259,2.5138454,3.833664,1.6461482,0.63368225,5.8574905,3.9595885,1.4679526,2.262862,5.9252105,11984,143,2,5ee12306896280243c13405e,2020-07-24T00:35:43.134Z,1.0,6
12050,288,0.16683937823834197,0.16298449612403101,77.2,23.743630724891254,50,113,412.8,125.4374744643721,261,575,5.0,2.8284271247461903,2,10,0.89822686,0.9678152,0.15369755,2.6141932,1.8014526,0.8323628,0.7780554,3.064663,2.3003209,1.2189808,1.0333124,4.3211436,12050,144,0,5d482ea621c9be351f762b78,2020-07-23T23:56:21.878Z,1.0,5
12075,289,0.1644314868804665,0.16474576271186442,68.6,21.30352083576797,40,89,354.0,111.72287142747452,218,464,5.2,0.9797958971132712,4,7,0.7650711,0.23092961,0.3691679,1.0732721,1.995072,0.4862262,1.3856672,2.849613,2.4398568,0.7154405,1.4191132,3.4432945,12075,144,1,5f1a1d5046a7f03dda9a66d5,2020-07-24T00:10:44.430Z,1.0,5
12101,290,0.3229571984435798,0.3367142857142857,102.8,59.49924369267226,29,197,560.0,337.819478420058,145,1104,7.4,4.2708313008125245,2,14,0.58907336,0.5367086,0.025225066,1.3963138,3.3469825,1.3171504,1.2902045,4.6656194,3.4639442,2.5621703,0.68457043,7.938067,12101,145,1,5d482ea721c9be351f762c60,2020-07-24T00:03:51.101Z,0.6,5
12138,291,0.18804523424878836,0.1855682873954785,123.8,43.32851255235979,77,201,645.8,219.74840158690574,383,1025,9.2,4.791659420284375,4,17,0.5856182,0.43977746,0.24811143,1.4422125,4.4131446,2.0842211,1.7408733,7.4911594,4.2012367,2.3789818,1.6746051,8.066628,12138,145,3,5d482ea721c9be351f762c60,2020-07-24T00:33:34.330Z,0.6,5
12184,292,0.22759856630824374,0.2199211908931699,69.75,28.047950014216724,28,108,356.875,138.3523016613746,139,544,4.25,2.0463381929681126,2,8,0.65015316,0.50206053,0.23651893,1.5768046,1.4112444,0.79056543,0.16252951,2.4587567,2.1886024,1.1950132,1.0002203,4.6377363,12184,146,0,5f1a192246a7f03dda9a6305,2020-07-23T23:41:41.622Z,1.0,7
12218,293,0.19448757763975155,0.19447368421052633,80.5,27.861263431510064,37,119,415.625,145.0102905831169,179,621,6.625,2.7357585785299112,2,10,1.0043974,0.90942204,0.102073014,3.243016,2.0184333,1.2233989,0.09803064,3.6254344,3.602169,1.5523349,1.4459281,6.5138383,12218,146,1,5d482eab21c9be351f7640fa,2020-07-23T23:56:14.386Z,0.75,8
12271,294,0.209799861973775,0.21306300297896938,88.71428571428571,33.044188102402195,36,143,459.0,174.25678916882572,198,768,8.571428571428571,5.753437304457791,3,22,1.9450656,1.8593245,0.36855954,5.6455374,2.7556708,1.3046285,0.48160642,4.9220257,3.8706918,3.1272209,1.9887986,11.432436,12271,147,0,5f18bbea46a7f03dda99c934,2020-07-23T23:34:55.113Z,1.0,7
12331,295,0.22275220605771523,0.22230609548971503,85.57142857142857,36.70288872577098,27,159,432.57142857142856,187.5426482109048,141,816,8.142857142857142,4.733726150223112,3,18,1.8734,1.8851535,0.17613284,5.174326,2.4278812,1.2834105,0.6115434,4.8619967,3.8415759,2.0128584,2.0038884,7.963678,12331,147,3,5f18bbea46a7f03dda99c934,2020-07-24T00:19:27.190Z,1.0,7
12388,296,0.19946134347275032,0.19015289821999087,98.625,34.56492984225485,45,152,547.75,183.3485410359188,247,831,5.75,1.8540496217739157,3,9,0.7499369,0.6489027,0.08731716,2.1615345,2.7715433,0.91517806,1.5579565,4.150785,2.22852,0.94616276,0.67894584,3.6255853,12388,148,0,5d482ea921c9be351f763633,2020-07-23T23:30:37.464Z,1.0,8
12434,297,0.265406162464986,0.26792160907684376,89.25,47.24603157938241,30,200,484.75,256.4501657242592,171,1078,6.25,2.537222891273055,4,11,1.2508613,0.5817323,0.35476786,1.890675,2.1534598,1.2145214,0.40991214,4.101588,2.845679,1.2063017,1.5105706,5.1851625,12434,148,2,5d482ea921c9be351f763633,2020-07-23T23:59:45.918Z,1.0,8
12484,298,0.32814710042432815,0.341041388518024,72.14285714285714,43.0296528037139,21,127,382.14285714285717,234.98658233514317,92,694,6.714285714285714,2.5475077857324298,3,11,1.4571571,0.88116467,0.7003511,3.3523982,1.9102323,1.2424566,0.78748584,4.425822,3.346896,1.5017895,1.2861415,5.936988,12484,149,1,5f1adfc446a7f03dda9a9d49,2020-07-24T14:05:16.986Z,0.8,5
12531,299,0.3949988423246122,0.39269901508990696,88.14285714285714,63.20585093040623,11,191,451.7142857142857,319.3979668446401,56,962,8.428571428571429,4.531071864901059,3,16,1.0721589,0.69915044,0.26676333,2.507635,3.3105853,2.0123317,0.93234307,7.230643,4.045827,2.5138652,0.9499482,7.531931,12531,149,3,5f19a74446a7f03dda9a2587,2020-07-24T14:35:21.717Z,0.5,6
12590,300,0.09764309764309764,0.12075750122970978,66.0,13.063945294843617,51,93,338.8333333333333,84.33152171967227,245,516,4.333333333333333,1.699673171197595,3,8,0.33797356,0.23347162,0.14347684,0.79412997,1.236123,0.6734864,0.2710479,2.2515748,2.759237,1.1862068,1.6049483,5.268798,12590,150,0,5d482ea821c9be351f7631de,2020-07-24T13:41:42.537Z,1.0,2
12616,301,0.2870528109028961,0.29249592169657423,97.83333333333333,51.90188393069711,42,194,510.8333333333333,276.06485751640963,218,1019,6.666666666666667,3.815174380753199,2,14,0.41413793,0.28759408,0.011518542,0.8811906,3.1963387,1.8687874,1.74125,6.913366,3.0561903,2.0291452,0.2472315,6.205444,12616,150,2,5f1adee846a7f03dda9a9cec,2020-07-24T14:11:01.316Z,0.5,4
12656,302,0.21967871485943774,0.22559000462748727,69.16666666666667,27.088845592892206,31,110,360.1666666666667,145.29099153843717,166,581,4.0,1.4142135623730951,2,6,0.5045483,0.24949224,0.19697511,0.9498983,2.0277417,1.1000246,0.41938147,3.6062973,1.4677099,0.62767965,0.7928937,2.8020897,12656,151,1,5ee25974896280243c13947a,2020-07-24T13:47:59.225Z,1.0,4
12680,303,0.25243902439024396,0.23583138173302107,65.6,30.190064590855055,34,113,341.6,146.0090408159714,183,576,3.8,2.039607805437114,1,7,0.9191912,0.7064978,0.025181912,1.8445516,1.3240105,1.100017,0.216568,2.8373528,1.5567982,1.0761434,0.55360955,2.9969482,12680,151,2,5f18b9b046a7f03dda99c8c7,2020-07-24T14:02:50.006Z,0.75,4
12699,304,0.22646246547828267,0.22681227454662253,81.28571428571429,32.84906733059245,24,128,413.0,167.5683229525881,134,663,5.142857142857143,3.0904725218262765,1,11,0.73044235,0.7304082,0.093420744,1.922302,1.8534285,0.8714731,0.10772933,2.607322,2.5589864,1.8950717,0.70023024,6.632785,12699,152,0,5d482ea321c9be351f76211d,2020-07-24T22:57:43.242Z,1.0,6
12735,305,0.14948453608247422,0.16276085258341702,97.0,27.067816067549053,72,141,497.8333333333333,150.22584849337863,354,746,5.666666666666667,1.1055415967851332,4,7,0.826132,0.43385437,0.34723508,1.4447131,2.104307,0.7893425,1.1465864,3.435851,2.736228,0.37597024,2.243025,3.303271,12735,152,1,5f1b54cc46a7f03dda9abf53,2020-07-24T23:12:27.724Z,1.0,6
12769,306,0.2753120665742025,0.276539381016993,58.857142857142854,29.347321958271575,12,110,315.85714285714283,161.09928488927793,55,591,4.714285714285714,2.0503857277724746,1,7,0.7460462,0.61586595,0.008689885,1.94874,1.4397136,0.5899271,0.86073244,2.326091,2.5285256,1.4304848,0.13057767,4.6573753,12769,153,0,5d482eaa21c9be351f763a5c,2020-07-24T22:46:41.207Z,0.6,5
12802,307,0.30665280665280664,0.3313469178521082,80.16666666666667,46.200348724032615,31,170,433.5,280.9387537050261,150,1006,7.166666666666667,1.8633899812498247,5,9,0.9118212,0.45195407,0.47510478,1.8443097,3.3579826,1.4880816,1.8043545,6.133495,2.8968627,0.9997888,1.347715,4.151994,12802,153,1,5f1b5b3e46a7f03dda9ac993,2020-07-24T23:00:37.937Z,0.6,5
12845,308,0.19298245614035087,0.20495402772059831,76.0,26.337552404630667,46,117,404.8333333333333,149.50297284298026,232,632,4.666666666666667,1.5986105077709065,2,6,0.6342714,0.42710355,0.1275185,1.39558,2.1269608,0.7594451,0.92673236,3.0020912,1.9054343,0.6141969,0.945749,2.6852558,12845,154,1,5d482ea421c9be351f762253,2020-07-24T22:39:54.652Z,1.0,5
12873,309,0.17443667443667443,0.17621731642398622,71.5,22.171678631383177,39,102,354.8333333333333,112.69932958491319,196,503,5.0,1.7320508075688772,2,7,0.82866955,0.56576794,0.029123627,1.8096986,1.7326087,0.49517345,1.0413246,2.4457014,2.4387221,1.2758843,0.6790596,4.5632057,12873,154,2,5d482ea821c9be351f763453,2020-07-24T22:54:35.285Z,1.0,5
12903,310,0.31020408163265306,0.32058359621451105,81.66666666666667,45.43004390146337,25,155,422.6666666666667,245.1255913925667,120,831,5.166666666666667,2.266911751455907,2,9,0.4351453,0.22834784,0.028185213,0.7802425,1.9411632,1.0450684,0.66539323,3.3617163,2.7903583,1.3286833,0.6324689,5.048781,12903,155,1,5d482ea421c9be351f762208,2020-07-24T22:13:22.595Z,0.8333333333333334,6
12934,311,0.2263888888888889,0.24278002699055332,80.0,33.57082066318904,44,128,411.6666666666667,184.9195020062033,220,684,4.833333333333333,1.7716909687891083,2,7,0.92832476,0.77766156,0.035623778,2.1160064,1.7414757,0.4303796,1.0544596,2.4087977,2.1635327,1.1376375,0.5992969,4.0094233,12934,155,2,5d482ea421c9be351f762208,2020-07-24T22:28:24.139Z,0.8333333333333334,6
12963,312,0.13514902363823228,0.13419028142954523,79.42857142857143,19.58758457257441,43,105,419.14285714285717,107.32118492960221,195,555,6.428571428571429,1.761261143705422,4,9,0.6087867,0.48306417,0.0612169,1.418278,2.9135401,0.5340922,2.3121245,4.045646,2.9062448,1.2390217,0.84590834,4.269598,12963,156,1,5f1b4f4a46a7f03dda9abce8,2020-07-24T21:58:43.075Z,0.8571428571428571,7
13008,313,0.22713687985654513,0.2400301545420279,102.42857142857143,46.766462778537424,55,208,541.4285714285714,252.8476995815336,266,1094,7.0,2.9760952365713798,4,12,0.706462,0.5030684,0.27851427,1.8376873,2.631741,1.4400584,0.5933404,5.175629,3.6617973,1.3243285,2.323736,6.1809497,13008,156,3,5f18c50e46a7f03dda99d6cd,2020-07-24T22:28:35.377Z,0.5714285714285714,7
13057,314,0.1597964376590331,0.1504407443682664,78.6,23.328951969602063,51,120,408.4,114.48598167461377,261,609,5.2,1.7204650534085253,3,8,1.0509908,0.9940926,0.072133854,2.8182855,1.4964746,0.63927364,0.26593822,2.0352564,2.6525342,0.769464,1.4068148,3.6627338,13057,157,2,5f19afe646a7f03dda9a2e35,2020-07-24T22:02:24.202Z,1.0,4
13083,315,0.1737470167064439,0.16989051094890512,83.8,26.064535292231856,53,123,438.4,132.22647238734007,265,635,5.8,1.6,4,8,0.5224799,0.31460914,0.056243002,1.005381,2.3875215,0.64591265,1.3654661,3.242603,2.8899987,1.0296583,1.389247,4.23136,13083,157,3,5f19afe646a7f03dda9a2e35,2020-07-24T22:17:22.250Z,1.0,4
13112,316,0.219151212553495,0.23495240761478164,87.625,33.78586057805839,36,137,446.5,184.6334205933476,176,707,4.625,1.996089927833914,2,8,0.55667925,0.67325765,0.046298392,2.0658815,1.7448766,0.7280538,0.6307682,2.9280903,2.3234444,1.1512884,1.0256113,4.490724,13112,158,0,5d482ea421c9be351f762316,2020-07-27T15:31:10.007Z,0.8,5
13149,317,0.25872093023255816,0.2512845215157354,75.25,35.389793726440395,13,141,389.25,174.77753717225792,75,688,5.375,3.6033838263498934,1,14,0.93666685,1.2122718,0.102993764,4.0188704,2.112382,1.3100553,0.1425866,4.44675,2.325951,1.398308,0.7403677,5.534379,13149,158,3,5d482ea421c9be351f762316,2020-07-27T16:16:00.555Z,1.0,5
13192,318,0.28103044496487123,0.278828244059378,69.71428571428571,35.5234903598582,20,136,361.57142857142856,183.78625562076735,105,707,5.428571428571429,2.969229955832361,2,11,0.67654026,0.6224074,0.043200497,1.709545,2.1365244,1.4842263,0.07731669,4.8617883,2.615507,1.800121,1.0450588,6.3071876,13192,159,1,5f1b61f646a7f03dda9ad5e4,2020-07-27T15:27:53.796Z,0.75,4
13230,319,0.23942857142857144,0.2443754848719938,71.42857142857143,30.867723053873153,24,128,368.2857142857143,159.72808527146938,125,629,5.142857142857143,2.0995626366712954,2,8,0.51087904,0.29227045,0.08762405,1.0363519,2.1447895,1.2141507,0.39362034,4.053659,2.4871886,0.91938746,1.3224096,4.0630856,13230,159,2,5d482ea921c9be351f7635f1,2020-07-27T15:42:51.767Z,0.8,5
13266,320,0.22639225181598063,0.22087883024143273,101.14285714285714,40.9823257076531,40,173,540.1428571428571,212.8825488193824,254,923,7.428571428571429,2.0603150145508513,4,11,1.1836914,0.6506454,0.042818952,1.9810846,3.3464317,0.918848,2.2906547,4.9542933,2.8984487,1.1643493,0.9608023,4.7608013,13266,160,1,5f1ee5ec46a7f03dda9af573,2020-07-27T15:19:59.292Z,0.75,4
13318,321,0.15778474399164055,0.16656553398058252,106.33333333333333,30.608640755330654,64,148,549.3333333333334,165.42235506592075,341,803,7.666666666666667,1.9720265943665387,5,10,1.6729943,1.2441967,0.068439715,3.340653,2.5792315,1.1561061,0.690386,4.5047765,3.4144404,1.066069,1.8624597,4.744454,13318,160,3,5f1ee5ec46a7f03dda9af573,2020-07-27T15:49:47.450Z,1.0,5
13364,322,0.30612244897959184,0.2783748361730013,58.8,33.41496670655232,23,108,305.2,161.36096182162524,136,511,4.2,0.9797958971132712,3,5,0.87652004,0.3783603,0.34267554,1.5198157,1.354406,0.38875985,0.87920606,1.9957333,1.969074,0.47262564,1.2088462,2.6519108,13364,161,0,5d482ea621c9be351f7629ff,2020-07-27T14:53:46.570Z,1.0,5
13385,323,0.14759825327510917,0.13302961275626424,91.6,24.40983408382777,55,121,439.0,104.95332295835135,292,562,6.0,1.0954451150103321,5,8,0.50527257,0.29621136,0.16346629,0.85767126,2.2270713,0.8191022,1.2402343,3.3642259,3.2676558,0.8128039,2.472308,4.832837,13385,161,1,5d482ea621c9be351f7629ff,2020-07-27T15:07:59.157Z,0.6,5
13415,324,0.16458333333333333,0.17887179487179486,38.4,12.41933975700802,15,51,195.0,66.72930390765364,73,268,5.4,2.5768197453450252,2,9,1.3423707,0.95292974,0.409099,2.7259026,1.4193119,0.918948,0.57277745,2.8024354,2.6383169,1.2779957,0.92650735,4.155496,13415,162,0,5f19ad4846a7f03dda9a2a10,2020-07-27T14:45:29.385Z,0.75,4
13442,325,0.29774436090225564,0.2843517138599106,53.2,28.909514004908488,8,87,268.4,140.05798799068904,36,433,4.8,2.785677655436824,2,10,1.0241522,0.9550847,0.013934663,2.5182168,1.3565761,0.72829664,0.24414727,2.440993,2.4192717,1.6167995,0.25543967,5.04079,13442,162,1,5f1edf2046a7f03dda9aef71,2020-07-27T15:00:36.610Z,0.6666666666666666,3
13466,326,0.23317307692307693,0.2306315622017181,78.0,33.529837458597974,33,145,392.875,169.516546021325,162,737,5.25,1.3919410907075054,3,7,0.79733306,0.80561596,0.19575505,2.7694921,2.007701,1.0580877,0.4717962,3.8476198,2.4449663,0.70847917,1.2477349,3.3760898,13466,163,0,5eaf0dc6d5ea945196fadc0a,2020-07-27T14:39:44.115Z,0.7142857142857143,7
13508,327,0.21769662921348315,0.22419760855884205,77.875,30.628571220349148,31,113,397.25,159.45042332963558,154,583,7.0,2.0615528128088303,4,10,1.3008296,0.8273861,0.23737468,2.7333329,3.023201,1.3067553,1.1491553,4.915009,2.6759694,0.80603373,1.6288917,4.075384,13508,163,2,5eaf0dc6d5ea945196fadc0a,2020-07-27T15:09:10.995Z,0.8571428571428571,7
13564,328,0.22414068745003993,0.23039950062421974,77.22222222222223,30.907668152374157,41,128,395.55555555555554,161.05562262847863,190,638,5.555555555555555,1.8324913891634047,2,9,0.6732517,0.4753225,0.07606769,1.5901463,2.190912,0.8480671,0.77943796,3.217864,2.6913917,0.91075146,1.1444944,4.4048595,13564,164,0,5f19acb246a7f03dda9a29a9,2020-07-27T14:35:19.458Z,0.875,8
13614,329,0.18101125376446348,0.1861503197008083,77.88888888888889,25.77873561438852,28,108,409.3333333333333,139.3173834571025,146,568,6.444444444444445,2.832788618662658,3,13,0.7466881,0.48373064,0.1955715,1.7610173,2.916257,1.522488,0.47212943,5.4661613,2.7814991,1.4635686,1.3605783,6.513938,13614,164,1,5f19acb246a7f03dda9a29a9,2020-07-27T14:49:56.018Z,0.625,8
13672,330,0.1414802691398436,0.1545802856147684,67.88888888888889,17.628540271354446,46,96,354.44444444444446,106.10383919235922,250,564,8.666666666666666,4.546060565661952,3,18,2.8182766,2.1625032,0.45862508,6.4082775,1.3859818,0.5759004,0.33543608,2.1867743,4.462408,2.6739283,1.1926539,10.706333,13672,165,0,5f1f4a9646a7f03dda9b3fb5,2020-07-27T22:24:27.049Z,0.8,5
13750,331,0.23065275908479138,0.24568527918781727,92.875,41.31112894850491,48,173,492.5,226.29902783706342,213,932,8.375,2.9553976043842223,4,15,1.6190233,1.0578505,0.37538928,3.7265859,2.071257,0.999035,0.32996714,3.554797,4.6847196,2.1198478,1.6045909,9.527415,13750,165,2,5f1f4a7846a7f03dda9b3f62,2020-07-27T22:54:12.713Z,0.8571428571428571,7
13817,332,0.19567099567099566,0.20927835051546392,46.2,17.52027397046062,21,76,232.8,92.43246183024662,102,390,3.2,1.16619037896906,1,4,0.19157168,0.18534829,0.006191407,0.42805964,2.020332,0.8288925,0.9103036,3.0224502,0.9880961,0.5229418,0.083504945,1.6923814,13817,166,2,5d482ea221c9be351f761f7f,2020-07-27T22:45:22.423Z,0.6,5
13833,333,0.2551020408163265,0.23008130081300812,39.2,18.45426779907564,18,66,196.8,83.25959404176795,103,322,4.2,1.7204650534085253,1,6,0.6076786,0.45278472,0.010765451,1.3934009,1.7499958,0.7568669,0.58711946,2.952854,1.8423256,0.92510986,0.4021151,2.992101,13833,166,3,5d482ea221c9be351f761f7f,2020-07-27T23:00:22.659Z,0.8,5
13854,334,0.24384040693053569,0.2344986601857045,77.66666666666667,35.58713875045933,36,158,396.22222222222223,176.54258395814105,199,799,7.666666666666667,4.346134936801765,3,17,1.3968583,1.5599747,0.15898588,5.251914,1.850708,0.8544355,0.6708455,3.5722575,4.4191003,2.5919056,1.3284616,9.788314,13854,167,0,5f1b553046a7f03dda9abf8c,2020-07-27T22:05:53.970Z,0.8571428571428571,7
